0.059125,0.013822
0.059187,0.013708
0.059250,0.013936
0.059312,0.014393
0.059375,0.015193
0.059437,0.015993
0.059500,0.016678
0.059562,0.017363
0.059625,0.017935
0.059687,0.018049
0.059750,0.018049
0.059812,0.018049
0.059875,0.017935
0.059937,0.017935
0.060000,0.018049
0.060062,0.018163
0.060125,0.018506
0.060187,0.018734
0.060250,0.018620
0.060312,0.018392
0.060375,0.018049
0.060437,0.017706
0.060500,0.017592
0.060562,0.017820
0.060625,0.018049
0.060687,0.018277
0.060750,0.018620
0.060812,0.018506
0.060875,0.018277
0.060937,0.018163
0.061000,0.018049
0.061062,0.017935
0.061125,0.017820
0.061187,0.017592
0.061250,0.017363
0.061312,0.017021
0.061375,0.016564
0.061437,0.016107
0.061500,0.015536
0.061562,0.015193
0.061625,0.014965
0.061687,0.014736
0.061750,0.014850
0.061812,0.014508
0.061875,0.013708
0.061937,0.012908
0.062000,0.012109
0.062062,0.011309
0.062125,0.010738
0.062187,0.010395
0.062250,0.010053
0.062312,0.009596
0.062375,0.009253
0.062437,0.009024
0.062500,0.008568
0.062562,0.007996
0.062625,0.007425
0.062687,0.006854
0.062750,0.006283
0.062812,0.005826
0.062875,0.005597
0.062937,0.005369
0.063000,0.005026
0.063062,0.004341
0.063125,0.003541
0.063187,0.002742
0.063250,0.002056
0.063312,0.001599
0.063375,0.001371
0.063437,0.000914
0.063500,0.000228
0.063562,-0.000457
0.063625,-0.001257
0.063687,-0.001942
0.063750,-0.002513
0.063812,-0.003084
0.063875,-0.003313
0.063937,-0.003770
0.064000,-0.004455
0.064062,-0.004798
0.064125,-0.005369
0.064187,-0.005940
0.064250,-0.006283
0.064312,-0.006968
0.064375,-0.007197
0.064437,-0.007311
0.064500,-0.007539
0.064562,-0.007768
0.064625,-0.008111
0.064687,-0.008682
0.064750,-0.009367
0.064812,-0.009938
